product,period,year,month,uom,price,geo,price_yoy_change_percent
"Mayonnaise, 890 millilitres",2020-01-01,2020,1,Dollars,4.49,Canada,0.22321428571427937
"Mayonnaise, 890 millilitres",2020-02-01,2020,2,Dollars,4.43,Canada,-1.3363028953229494
"Mayonnaise, 890 millilitres",2020-03-01,2020,3,Dollars,4.53,Canada,4.618937644341803
"Mayonnaise, 890 millilitres",2020-04-01,2020,4,Dollars,4.71,Canada,8.027522935779817
"Mayonnaise, 890 millilitres",2020-05-01,2020,5,Dollars,4.36,Canada,0.6928406466512715
"Mayonnaise, 890 millilitres",2020-06-01,2020,6,Dollars,4.36,Canada,4.556354916067162
"Mayonnaise, 890 millilitres",2020-07-01,2020,7,Dollars,4.49,Canada,3.456221198156695
"Mayonnaise, 890 millilitres",2020-08-01,2020,8,Dollars,4.54,Canada,2.0224719101123556
"Mayonnaise, 890 millilitres",2020-09-01,2020,9,Dollars,4.52,Canada,0.0
"Mayonnaise, 890 millilitres",2020-10-01,2020,10,Dollars,4.51,Canada,2.9680365296803624
"Mayonnaise, 890 millilitres",2020-11-01,2020,11,Dollars,4.49,Canada,3.6951501154734334
"Mayonnaise, 890 millilitres",2020-12-01,2020,12,Dollars,4.52,Canada,4.872389791183296
"Mayonnaise, 890 millilitres",2021-01-01,2021,1,Dollars,4.53,Canada,0.8908685968819663
"Mayonnaise, 890 millilitres",2021-02-01,2021,2,Dollars,4.61,Canada,4.06320541760723
"Mayonnaise, 890 millilitres",2021-03-01,2021,3,Dollars,4.47,Canada,-1.324503311258285
"Mayonnaise, 890 millilitres",2021-04-01,2021,4,Dollars,4.55,Canada,-3.397027600849256
"Mayonnaise, 890 millilitres",2021-05-01,2021,5,Dollars,4.38,Canada,0.4587155963302614
"Mayonnaise, 890 millilitres",2021-06-01,2021,6,Dollars,4.39,Canada,0.6880733944953921
"Mayonnaise, 890 millilitres",2021-07-01,2021,7,Dollars,4.84,Canada,7.795100222717144
"Mayonnaise, 890 millilitres",2021-08-01,2021,8,Dollars,4.98,Canada,9.691629955947146
"Mayonnaise, 890 millilitres",2021-09-01,2021,9,Dollars,5.15,Canada,13.938053097345149
"Mayonnaise, 890 millilitres",2021-10-01,2021,10,Dollars,5.19,Canada,15.07760532150777
"Mayonnaise, 890 millilitres",2021-11-01,2021,11,Dollars,5.38,Canada,19.82182628062359
"Mayonnaise, 890 millilitres",2021-12-01,2021,12,Dollars,5.24,Canada,15.929203539823034
"Mayonnaise, 890 millilitres",2022-01-01,2022,1,Dollars,5.28,Canada,16.55629139072847
"Mayonnaise, 890 millilitres",2022-02-01,2022,2,Dollars,5.42,Canada,17.570498915401302
"Mayonnaise, 890 millilitres",2022-03-01,2022,3,Dollars,5.76,Canada,28.859060402684555
"Mayonnaise, 890 millilitres",2022-04-01,2022,4,Dollars,5.93,Canada,30.329670329670332
"Mayonnaise, 890 millilitres",2022-05-01,2022,5,Dollars,5.92,Canada,35.159817351598164
"Mayonnaise, 890 millilitres",2022-06-01,2022,6,Dollars,5.91,Canada,34.624145785877005
"Mayonnaise, 890 millilitres",2022-07-01,2022,7,Dollars,6.25,Canada,29.132231404958688
"Mayonnaise, 890 millilitres",2022-08-01,2022,8,Dollars,6.27,Canada,25.903614457831313
"Mayonnaise, 890 millilitres",2022-09-01,2022,9,Dollars,6.31,Canada,22.52427184466017
"Mayonnaise, 890 millilitres",2022-10-01,2022,10,Dollars,6.19,Canada,19.267822736030826
"Mayonnaise, 890 millilitres",2022-11-01,2022,11,Dollars,6.04,Canada,12.267657992565063
"Mayonnaise, 890 millilitres",2022-12-01,2022,12,Dollars,6.23,Canada,18.893129770992378
"Mayonnaise, 890 millilitres",2023-01-01,2023,1,Dollars,6.09,Canada,15.340909090909083
"Mayonnaise, 890 millilitres",2023-02-01,2023,2,Dollars,6.43,Canada,18.63468634686347
"Mayonnaise, 890 millilitres",2023-03-01,2023,3,Dollars,6.52,Canada,13.194444444444443
"Mayonnaise, 890 millilitres",2023-04-01,2023,4,Dollars,6.44,Canada,8.600337268128166
"Mayonnaise, 890 millilitres",2023-05-01,2023,5,Dollars,6.34,Canada,7.094594594594583
"Mayonnaise, 890 millilitres",2023-06-01,2023,6,Dollars,6.29,Canada,6.429780033840937
"Mayonnaise, 890 millilitres",2023-07-01,2023,7,Dollars,6.43,Canada,2.8799999999999937
"Mayonnaise, 890 millilitres",2023-08-01,2023,8,Dollars,6.45,Canada,2.8708133971292016
"Mayonnaise, 890 millilitres",2023-09-01,2023,9,Dollars,6.46,Canada,2.377179080824088
"Mayonnaise, 890 millilitres",2023-10-01,2023,10,Dollars,6.46,Canada,4.3618739903069415
"Mayonnaise, 890 millilitres",2023-11-01,2023,11,Dollars,6.51,Canada,7.781456953642385
"Mayonnaise, 890 millilitres",2023-12-01,2023,12,Dollars,6.46,Canada,3.6918138041733384
"Mayonnaise, 890 millilitres",2024-01-01,2024,1,Dollars,6.26,Canada,2.791461412151075
"Mayonnaise, 890 millilitres",2024-02-01,2024,2,Dollars,6.22,Canada,-3.265940902021769
"Mayonnaise, 890 millilitres",2024-03-01,2024,3,Dollars,6.28,Canada,-3.6809815950920144
"Mayonnaise, 890 millilitres",2024-04-01,2024,4,Dollars,6.22,Canada,-3.4161490683229934
"Mayonnaise, 890 millilitres",2024-05-01,2024,5,Dollars,6.34,Canada,0.0
"Mayonnaise, 890 millilitres",2024-06-01,2024,6,Dollars,6.26,Canada,-0.4769475357710662
"Mayonnaise, 890 millilitres",2024-07-01,2024,7,Dollars,6.29,Canada,-2.1772939346811793
"Mayonnaise, 890 millilitres",2024-08-01,2024,8,Dollars,6.35,Canada,-1.5503875968992276
"Mayonnaise, 890 millilitres",2024-09-01,2024,9,Dollars,6.43,Canada,-0.4643962848297267
"Mayonnaise, 890 millilitres",2024-10-01,2024,10,Dollars,6.41,Canada,-0.7739938080495334
"Mayonnaise, 890 millilitres",2024-11-01,2024,11,Dollars,6.4,Canada,-1.6897081413210335
"Mayonnaise, 890 millilitres",2024-12-01,2024,12,Dollars,6.37,Canada,-1.393188854489158
"Mayonnaise, 890 millilitres",2025-01-01,2025,1,Dollars,6.42,Canada,2.5559105431310014
"Mayonnaise, 890 millilitres",2025-02-01,2025,2,Dollars,6.49,Canada,4.3408360128617485
"Mayonnaise, 890 millilitres",2025-03-01,2025,3,Dollars,6.46,Canada,2.8662420382165488
"Mayonnaise, 890 millilitres",2025-04-01,2025,4,Dollars,6.43,Canada,3.37620578778135
"Mayonnaise, 890 millilitres",2025-05-01,2025,5,Dollars,6.24,Canada,-1.577287066246047
"Mayonnaise, 890 millilitres",2025-06-01,2025,6,Dollars,6.26,Canada,0.0
"Mayonnaise, 890 millilitres",2025-07-01,2025,7,Dollars,6.25,Canada,-0.6359300476947549
"Mayonnaise, 890 millilitres",2025-08-01,2025,8,Dollars,6.3,Canada,-0.7874015748031482
"Mayonnaise, 890 millilitres",2025-09-01,2025,9,Dollars,6.49,Canada,0.9331259720062324
"Mayonnaise, 890 millilitres",2025-10-01,2025,10,Dollars,6.52,Canada,1.716068642745694
"Mayonnaise, 890 millilitres",2025-11-01,2025,11,Dollars,6.28,Canada,-1.8750000000000044
"Mayonnaise, 890 millilitres",2025-12-01,2025,12,Dollars,6.32,Canada,-0.7849293563579218
"Mayonnaise, 890 millilitres",2026-01-01,2026,1,Dollars,6.37,Canada,-0.7788161993769416
"Mayonnaise, 890 millilitres",2026-02-01,2026,2,Dollars,6.49,Canada,0.0
"Mayonnaise, 890 millilitres",2026-03-01,2026,3,Dollars,6.36,Canada,-1.5479876160990669
"Mayonnaise, 890 millilitres",2026-04-01,2026,4,Dollars,6.25,Canada,-2.7993779160186527
"Meatless burgers, 226 grams",2017-01-01,2017,1,Dollars,4.19,Canada,
"Meatless burgers, 226 grams",2017-02-01,2017,2,Dollars,4.16,Canada,
"Meatless burgers, 226 grams",2017-03-01,2017,3,Dollars,4.01,Canada,
"Meatless burgers, 226 grams",2017-04-01,2017,4,Dollars,4.11,Canada,
"Meatless burgers, 226 grams",2017-05-01,2017,5,Dollars,4.12,Canada,
"Meatless burgers, 226 grams",2017-06-01,2017,6,Dollars,4.21,Canada,
"Meatless burgers, 226 grams",2017-07-01,2017,7,Dollars,4.21,Canada,
"Meatless burgers, 226 grams",2017-08-01,2017,8,Dollars,4.16,Canada,
"Meatless burgers, 226 grams",2017-09-01,2017,9,Dollars,4.2,Canada,
"Meatless burgers, 226 grams",2017-10-01,2017,10,Dollars,4.22,Canada,
"Meatless burgers, 226 grams",2017-11-01,2017,11,Dollars,4.25,Canada,
"Meatless burgers, 226 grams",2017-12-01,2017,12,Dollars,4.3,Canada,
"Meatless burgers, 226 grams",2018-01-01,2018,1,Dollars,4.25,Canada,1.4319809069212264
"Meatless burgers, 226 grams",2018-02-01,2018,2,Dollars,4.23,Canada,1.6826923076923128
"Meatless burgers, 226 grams",2018-03-01,2018,3,Dollars,4.23,Canada,5.4862842892768215
"Meatless burgers, 226 grams",2018-04-01,2018,4,Dollars,4.21,Canada,2.4330900243308973
"Meatless burgers, 226 grams",2018-05-01,2018,5,Dollars,4.24,Canada,2.9126213592232997
"Meatless burgers, 226 grams",2018-06-01,2018,6,Dollars,4.35,Canada,3.325415676959609
"Meatless burgers, 226 grams",2018-07-01,2018,7,Dollars,4.29,Canada,1.9002375296912177
"Meatless burgers, 226 grams",2018-08-01,2018,8,Dollars,4.23,Canada,1.6826923076923128
"Meatless burgers, 226 grams",2018-09-01,2018,9,Dollars,4.39,Canada,4.523809523809508
"Meatless burgers, 226 grams",2018-10-01,2018,10,Dollars,4.52,Canada,7.109004739336489
"Meatless burgers, 226 grams",2018-11-01,2018,11,Dollars,4.59,Canada,8.000000000000007
"Meatless burgers, 226 grams",2018-12-01,2018,12,Dollars,4.52,Canada,5.116279069767438
"Meatless burgers, 226 grams",2019-01-01,2019,1,Dollars,4.45,Canada,4.705882352941182
"Meatless burgers, 226 grams",2019-02-01,2019,2,Dollars,4.34,Canada,2.6004728132387633
"Meatless burgers, 226 grams",2019-03-01,2019,3,Dollars,4.44,Canada,4.964539007092195
"Meatless burgers, 226 grams",2019-04-01,2019,4,Dollars,4.79,Canada,13.776722090261284
"Meatless burgers, 226 grams",2019-05-01,2019,5,Dollars,6.41,Canada,51.17924528301887
"Meatless burgers, 226 grams",2019-06-01,2019,6,Dollars,5.91,Canada,35.862068965517246
"Meatless burgers, 226 grams",2019-07-01,2019,7,Dollars,6.06,Canada,41.25874125874125
"Meatless burgers, 226 grams",2019-08-01,2019,8,Dollars,5.95,Canada,40.66193853427895
"Meatless burgers, 226 grams",2019-09-01,2019,9,Dollars,5.83,Canada,32.801822323462424
"Meatless burgers, 226 grams",2019-10-01,2019,10,Dollars,5.56,Canada,23.008849557522137
"Meatless burgers, 226 grams",2019-11-01,2019,11,Dollars,5.51,Canada,20.04357298474946
"Meatless burgers, 226 grams",2019-12-01,2019,12,Dollars,5.52,Canada,22.12389380530975
"Meatless burgers, 226 grams",2020-01-01,2020,1,Dollars,4.87,Canada,9.438202247191008
"Meatless burgers, 226 grams",2020-02-01,2020,2,Dollars,4.68,Canada,7.834101382488479
"Meatless burgers, 226 grams",2020-03-01,2020,3,Dollars,5.46,Canada,22.97297297297296
"Meatless burgers, 226 grams",2020-04-01,2020,4,Dollars,5.65,Canada,17.95407098121087
"Meatless burgers, 226 grams",2020-05-01,2020,5,Dollars,5.5,Canada,-14.196567862714515
"Meatless burgers, 226 grams",2020-06-01,2020,6,Dollars,5.68,Canada,-3.891708967851104
"Meatless burgers, 226 grams",2020-07-01,2020,7,Dollars,5.59,Canada,-7.755775577557755
"Meatless burgers, 226 grams",2020-08-01,2020,8,Dollars,5.59,Canada,-6.050420168067228
"Meatless burgers, 226 grams",2020-09-01,2020,9,Dollars,5.68,Canada,-2.572898799313905
"Meatless burgers, 226 grams",2020-10-01,2020,10,Dollars,5.7,Canada,2.517985611510798
"Meatless burgers, 226 grams",2020-11-01,2020,11,Dollars,5.75,Canada,4.355716878402904
"Meatless burgers, 226 grams",2020-12-01,2020,12,Dollars,5.66,Canada,2.5362318840579823
"Meatless burgers, 226 grams",2021-01-01,2021,1,Dollars,5.6,Canada,14.98973305954825
"Meatless burgers, 226 grams",2021-02-01,2021,2,Dollars,5.52,Canada,17.948717948717952
"Meatless burgers, 226 grams",2021-03-01,2021,3,Dollars,5.6,Canada,2.564102564102555
"Meatless burgers, 226 grams",2021-04-01,2021,4,Dollars,5.79,Canada,2.4778761061946764
"Meatless burgers, 226 grams",2021-05-01,2021,5,Dollars,5.72,Canada,4.0000000000000036
"Meatless burgers, 226 grams",2021-06-01,2021,6,Dollars,5.77,Canada,1.5845070422535246
"Meatless burgers, 226 grams",2021-07-01,2021,7,Dollars,5.74,Canada,2.683363148479434
"Meatless burgers, 226 grams",2021-08-01,2021,8,Dollars,5.79,Canada,3.5778175313059046
"Meatless burgers, 226 grams",2021-09-01,2021,9,Dollars,5.91,Canada,4.049295774647899
"Meatless burgers, 226 grams",2021-10-01,2021,10,Dollars,5.81,Canada,1.9298245614034926
"Meatless burgers, 226 grams",2021-11-01,2021,11,Dollars,5.84,Canada,1.5652173913043521
"Meatless burgers, 226 grams",2021-12-01,2021,12,Dollars,5.92,Canada,4.59363957597172
"Meatless burgers, 226 grams",2022-01-01,2022,1,Dollars,5.7,Canada,1.7857142857143016
"Meatless burgers, 226 grams",2022-02-01,2022,2,Dollars,5.83,Canada,5.615942028985521
"Meatless burgers, 226 grams",2022-03-01,2022,3,Dollars,5.68,Canada,1.4285714285714235
"Meatless burgers, 226 grams",2022-04-01,2022,4,Dollars,5.92,Canada,2.2452504317789224
"Meatless burgers, 226 grams",2022-05-01,2022,5,Dollars,5.61,Canada,-1.9230769230769162
"Meatless burgers, 226 grams",2022-06-01,2022,6,Dollars,5.58,Canada,-3.2928942807625594
"Meatless burgers, 226 grams",2022-07-01,2022,7,Dollars,5.82,Canada,1.3937282229965264
"Meatless burgers, 226 grams",2022-08-01,2022,8,Dollars,5.9,Canada,1.899827288428324
"Meatless burgers, 226 grams",2022-09-01,2022,9,Dollars,5.87,Canada,-0.6768189509306244
"Meatless burgers, 226 grams",2022-10-01,2022,10,Dollars,5.92,Canada,1.8932874354561147
"Meatless burgers, 226 grams",2022-11-01,2022,11,Dollars,5.73,Canada,-1.8835616438356073
"Meatless burgers, 226 grams",2022-12-01,2022,12,Dollars,6.23,Canada,5.236486486486491
"Meatless burgers, 226 grams",2023-01-01,2023,1,Dollars,5.79,Canada,1.5789473684210575
"Meatless burgers, 226 grams",2023-02-01,2023,2,Dollars,6.0,Canada,2.9159519725557415
"Meatless burgers, 226 grams",2023-03-01,2023,3,Dollars,5.97,Canada,5.1056338028169
"Meatless burgers, 226 grams",2023-04-01,2023,4,Dollars,6.01,Canada,1.520270270270263
"Meatless burgers, 226 grams",2023-05-01,2023,5,Dollars,5.83,Canada,3.9215686274509665
"Meatless burgers, 226 grams",2023-06-01,2023,6,Dollars,5.87,Canada,5.197132616487465
"Meatless burgers, 226 grams",2023-07-01,2023,7,Dollars,5.87,Canada,0.8591065292096189
"Meatless burgers, 226 grams",2023-08-01,2023,8,Dollars,6.03,Canada,2.203389830508473
"Meatless burgers, 226 grams",2023-09-01,2023,9,Dollars,6.01,Canada,2.3850085178875657
"Meatless burgers, 226 grams",2023-10-01,2023,10,Dollars,6.09,Canada,2.871621621621623
"Meatless burgers, 226 grams",2023-11-01,2023,11,Dollars,5.8,Canada,1.2216404886561838
"Meatless burgers, 226 grams",2023-12-01,2023,12,Dollars,6.15,Canada,-1.2841091492776902
"Meatless burgers, 226 grams",2024-01-01,2024,1,Dollars,5.88,Canada,1.5544041450777257
"Meatless burgers, 226 grams",2024-02-01,2024,2,Dollars,5.81,Canada,-3.166666666666673
"Meatless burgers, 226 grams",2024-03-01,2024,3,Dollars,5.97,Canada,0.0
"Meatless burgers, 226 grams",2024-04-01,2024,4,Dollars,5.64,Canada,-6.156405990016644
"Meatless burgers, 226 grams",2024-05-01,2024,5,Dollars,6.1,Canada,4.631217838765012
"Meatless burgers, 226 grams",2024-06-01,2024,6,Dollars,6.21,Canada,5.792163543441231
"Meatless burgers, 226 grams",2024-07-01,2024,7,Dollars,6.2,Canada,5.621805792163537
"Meatless burgers, 226 grams",2024-08-01,2024,8,Dollars,6.18,Canada,2.487562189054726
"Meatless burgers, 226 grams",2024-09-01,2024,9,Dollars,6.19,Canada,2.9950083194675736
"Meatless burgers, 226 grams",2024-10-01,2024,10,Dollars,5.89,Canada,-3.284072249589498
"Meatless burgers, 226 grams",2024-11-01,2024,11,Dollars,5.9,Canada,1.7241379310344973
"Meatless burgers, 226 grams",2024-12-01,2024,12,Dollars,5.91,Canada,-3.9024390243902474
"Meatless burgers, 226 grams",2025-01-01,2025,1,Dollars,6.2,Canada,5.442176870748305
"Meatless burgers, 226 grams",2025-02-01,2025,2,Dollars,6.21,Canada,6.8846815834767705
"Meatless burgers, 226 grams",2025-03-01,2025,3,Dollars,6.24,Canada,4.522613065326642
"Meatless burgers, 226 grams",2025-04-01,2025,4,Dollars,6.31,Canada,11.879432624113484
"Meatless burgers, 226 grams",2025-05-01,2025,5,Dollars,6.36,Canada,4.262295081967227
"Meatless burgers, 226 grams",2025-06-01,2025,6,Dollars,6.5,Canada,4.669887278582929
"Meatless burgers, 226 grams",2025-07-01,2025,7,Dollars,6.83,Canada,10.16129032258064
"Meatless burgers, 226 grams",2025-08-01,2025,8,Dollars,6.85,Canada,10.841423948220076
"Meatless burgers, 226 grams",2025-09-01,2025,9,Dollars,6.75,Canada,9.04684975767367
"Meatless burgers, 226 grams",2025-10-01,2025,10,Dollars,6.91,Canada,17.31748726655349
"Meatless burgers, 226 grams",2025-11-01,2025,11,Dollars,6.8,Canada,15.254237288135574
"Meatless burgers, 226 grams",2025-12-01,2025,12,Dollars,7.0,Canada,18.443316412859566
"Meatless burgers, 226 grams",2026-01-01,2026,1,Dollars,7.02,Canada,13.225806451612886
"Meatless burgers, 226 grams",2026-02-01,2026,2,Dollars,7.3,Canada,17.55233494363928
"Meatless burgers, 226 grams",2026-03-01,2026,3,Dollars,7.02,Canada,12.5
"Meatless burgers, 226 grams",2026-04-01,2026,4,Dollars,7.05,Canada,11.727416798732172
"Milk, 1 litre",2017-01-01,2017,1,Dollars,2.17,Canada,
"Milk, 1 litre",2017-02-01,2017,2,Dollars,2.34,Canada,
"Milk, 1 litre",2017-03-01,2017,3,Dollars,2.23,Canada,
"Milk, 1 litre",2017-04-01,2017,4,Dollars,2.33,Canada,
"Milk, 1 litre",2017-05-01,2017,5,Dollars,2.34,Canada,
"Milk, 1 litre",2017-06-01,2017,6,Dollars,2.34,Canada,
"Milk, 1 litre",2017-07-01,2017,7,Dollars,2.35,Canada,
"Milk, 1 litre",2017-08-01,2017,8,Dollars,2.35,Canada,
"Milk, 1 litre",2017-09-01,2017,9,Dollars,2.35,Canada,
"Milk, 1 litre",2017-10-01,2017,10,Dollars,2.35,Canada,
"Milk, 1 litre",2017-11-01,2017,11,Dollars,2.34,Canada,
"Milk, 1 litre",2017-12-01,2017,12,Dollars,2.36,Canada,
"Milk, 1 litre",2018-01-01,2018,1,Dollars,2.35,Canada,8.294930875576046
"Milk, 1 litre",2018-02-01,2018,2,Dollars,2.36,Canada,0.8547008547008517
"Milk, 1 litre",2018-03-01,2018,3,Dollars,2.35,Canada,5.381165919282527
"Milk, 1 litre",2018-04-01,2018,4,Dollars,2.35,Canada,0.8583690987124415
"Milk, 1 litre",2018-05-01,2018,5,Dollars,2.36,Canada,0.8547008547008517
"Milk, 1 litre",2018-06-01,2018,6,Dollars,2.37,Canada,1.2820512820512997
"Milk, 1 litre",2018-07-01,2018,7,Dollars,2.39,Canada,1.7021276595744705
"Milk, 1 litre",2018-08-01,2018,8,Dollars,2.4,Canada,2.127659574468077
"Milk, 1 litre",2018-09-01,2018,9,Dollars,2.43,Canada,3.404255319148941
"Milk, 1 litre",2018-10-01,2018,10,Dollars,2.43,Canada,3.404255319148941
"Milk, 1 litre",2018-11-01,2018,11,Dollars,2.47,Canada,5.55555555555558
"Milk, 1 litre",2018-12-01,2018,12,Dollars,2.48,Canada,5.084745762711873
"Milk, 1 litre",2019-01-01,2019,1,Dollars,2.47,Canada,5.106382978723412
"Milk, 1 litre",2019-02-01,2019,2,Dollars,2.47,Canada,4.661016949152552
"Milk, 1 litre",2019-03-01,2019,3,Dollars,2.45,Canada,4.255319148936176
"Milk, 1 litre",2019-04-01,2019,4,Dollars,2.46,Canada,4.680851063829783
"Milk, 1 litre",2019-05-01,2019,5,Dollars,2.45,Canada,3.8135593220339103
"Milk, 1 litre",2019-06-01,2019,6,Dollars,2.49,Canada,5.063291139240511
"Milk, 1 litre",2019-07-01,2019,7,Dollars,2.49,Canada,4.184100418410042
"Milk, 1 litre",2019-08-01,2019,8,Dollars,2.5,Canada,4.166666666666674
"Milk, 1 litre",2019-09-01,2019,9,Dollars,2.51,Canada,3.2921810699588328
"Milk, 1 litre",2019-10-01,2019,10,Dollars,2.49,Canada,2.4691358024691468
"Milk, 1 litre",2019-11-01,2019,11,Dollars,2.49,Canada,0.809716599190291
"Milk, 1 litre",2019-12-01,2019,12,Dollars,2.49,Canada,0.40322580645162365
"Milk, 1 litre",2020-01-01,2020,1,Dollars,2.51,Canada,1.6194331983805599
"Milk, 1 litre",2020-02-01,2020,2,Dollars,2.54,Canada,2.8340080971659853
"Milk, 1 litre",2020-03-01,2020,3,Dollars,2.56,Canada,4.489795918367334
"Milk, 1 litre",2020-04-01,2020,4,Dollars,2.57,Canada,4.471544715447151
"Milk, 1 litre",2020-05-01,2020,5,Dollars,2.56,Canada,4.489795918367334
"Milk, 1 litre",2020-06-01,2020,6,Dollars,2.56,Canada,2.8112449799196693
"Milk, 1 litre",2020-07-01,2020,7,Dollars,2.57,Canada,3.2128514056224855
"Milk, 1 litre",2020-08-01,2020,8,Dollars,2.56,Canada,2.400000000000002
"Milk, 1 litre",2020-09-01,2020,9,Dollars,2.56,Canada,1.9920318725099806
"Milk, 1 litre",2020-10-01,2020,10,Dollars,2.56,Canada,2.8112449799196693
"Milk, 1 litre",2020-11-01,2020,11,Dollars,2.56,Canada,2.8112449799196693
"Milk, 1 litre",2020-12-01,2020,12,Dollars,2.58,Canada,3.6144578313253017
"Milk, 1 litre",2021-01-01,2021,1,Dollars,2.57,Canada,2.39043824701195
"Milk, 1 litre",2021-02-01,2021,2,Dollars,2.63,Canada,3.543307086614167
"Milk, 1 litre",2021-03-01,2021,3,Dollars,2.63,Canada,2.734375
"Milk, 1 litre",2021-04-01,2021,4,Dollars,2.64,Canada,2.723735408560324
"Milk, 1 litre",2021-05-01,2021,5,Dollars,2.63,Canada,2.734375
"Milk, 1 litre",2021-06-01,2021,6,Dollars,2.64,Canada,3.125
"Milk, 1 litre",2021-07-01,2021,7,Dollars,2.66,Canada,3.5019455252918386
"Milk, 1 litre",2021-08-01,2021,8,Dollars,2.66,Canada,3.90625
"Milk, 1 litre",2021-09-01,2021,9,Dollars,2.66,Canada,3.90625
"Milk, 1 litre",2021-10-01,2021,10,Dollars,2.65,Canada,3.515625
"Milk, 1 litre",2021-11-01,2021,11,Dollars,2.63,Canada,2.734375
"Milk, 1 litre",2021-12-01,2021,12,Dollars,2.64,Canada,2.3255813953488413
"Milk, 1 litre",2022-01-01,2022,1,Dollars,2.63,Canada,2.3346303501945442
"Milk, 1 litre",2022-02-01,2022,2,Dollars,2.77,Canada,5.323193916349811
"Milk, 1 litre",2022-03-01,2022,3,Dollars,2.77,Canada,5.323193916349811
"Milk, 1 litre",2022-04-01,2022,4,Dollars,2.78,Canada,5.303030303030298
"Milk, 1 litre",2022-05-01,2022,5,Dollars,2.79,Canada,6.083650190114076
"Milk, 1 litre",2022-06-01,2022,6,Dollars,2.79,Canada,5.681818181818188
"Milk, 1 litre",2022-07-01,2022,7,Dollars,2.8,Canada,5.263157894736836
"Milk, 1 litre",2022-08-01,2022,8,Dollars,2.82,Canada,6.01503759398494
"Milk, 1 litre",2022-09-01,2022,9,Dollars,2.9,Canada,9.022556390977442
"Milk, 1 litre",2022-10-01,2022,10,Dollars,2.89,Canada,9.056603773584904
"Milk, 1 litre",2022-11-01,2022,11,Dollars,2.91,Canada,10.646387832699622
"Milk, 1 litre",2022-12-01,2022,12,Dollars,2.91,Canada,10.22727272727273
"Milk, 1 litre",2023-01-01,2023,1,Dollars,2.89,Canada,9.88593155893538
"Milk, 1 litre",2023-02-01,2023,2,Dollars,2.95,Canada,6.498194945848379
"Milk, 1 litre",2023-03-01,2023,3,Dollars,2.96,Canada,6.859205776173294
"Milk, 1 litre",2023-04-01,2023,4,Dollars,2.97,Canada,6.8345323741007435
"Milk, 1 litre",2023-05-01,2023,5,Dollars,2.97,Canada,6.451612903225823
"Milk, 1 litre",2023-06-01,2023,6,Dollars,2.98,Canada,6.810035842293916
"Milk, 1 litre",2023-07-01,2023,7,Dollars,3.0,Canada,7.14285714285714
"Milk, 1 litre",2023-08-01,2023,8,Dollars,3.0,Canada,6.382978723404253
"Milk, 1 litre",2023-09-01,2023,9,Dollars,2.99,Canada,3.1034482758620863
"Milk, 1 litre",2023-10-01,2023,10,Dollars,2.96,Canada,2.422145328719716
"Milk, 1 litre",2023-11-01,2023,11,Dollars,2.94,Canada,1.0309278350515427
"Milk, 1 litre",2023-12-01,2023,12,Dollars,2.96,Canada,1.7182130584192379
"Milk, 1 litre",2024-01-01,2024,1,Dollars,2.91,Canada,0.6920415224913601
"Milk, 1 litre",2024-02-01,2024,2,Dollars,2.9,Canada,-1.6949152542372947
"Milk, 1 litre",2024-03-01,2024,3,Dollars,2.92,Canada,-1.3513513513513487
"Milk, 1 litre",2024-04-01,2024,4,Dollars,2.92,Canada,-1.683501683501687
"Milk, 1 litre",2024-05-01,2024,5,Dollars,3.01,Canada,1.3468013468013407
"Milk, 1 litre",2024-06-01,2024,6,Dollars,3.03,Canada,1.6778523489932917
"Milk, 1 litre",2024-07-01,2024,7,Dollars,3.04,Canada,1.333333333333342
"Milk, 1 litre",2024-08-01,2024,8,Dollars,3.05,Canada,1.6666666666666607
"Milk, 1 litre",2024-09-01,2024,9,Dollars,3.03,Canada,1.3377926421404451
"Milk, 1 litre",2024-10-01,2024,10,Dollars,3.02,Canada,2.0270270270270396
"Milk, 1 litre",2024-11-01,2024,11,Dollars,3.03,Canada,3.0612244897959107
"Milk, 1 litre",2024-12-01,2024,12,Dollars,3.04,Canada,2.7027027027026973
"Milk, 1 litre",2025-01-01,2025,1,Dollars,3.03,Canada,4.123711340206171
"Milk, 1 litre",2025-02-01,2025,2,Dollars,3.06,Canada,5.517241379310356
"Milk, 1 litre",2025-03-01,2025,3,Dollars,3.07,Canada,5.13698630136985
"Milk, 1 litre",2025-04-01,2025,4,Dollars,3.06,Canada,4.794520547945202
"Milk, 1 litre",2025-05-01,2025,5,Dollars,3.08,Canada,2.3255813953488413
"Milk, 1 litre",2025-06-01,2025,6,Dollars,3.09,Canada,1.980198019801982
"Milk, 1 litre",2025-07-01,2025,7,Dollars,3.09,Canada,1.6447368421052655
"Milk, 1 litre",2025-08-01,2025,8,Dollars,3.1,Canada,1.6393442622950838
"Milk, 1 litre",2025-09-01,2025,9,Dollars,3.1,Canada,2.310231023102327
"Milk, 1 litre",2025-10-01,2025,10,Dollars,3.11,Canada,2.98013245033113
"Milk, 1 litre",2025-11-01,2025,11,Dollars,3.09,Canada,1.980198019801982
"Milk, 1 litre",2025-12-01,2025,12,Dollars,3.08,Canada,1.3157894736842035
"Milk, 1 litre",2026-01-01,2026,1,Dollars,3.12,Canada,2.970297029702973
"Milk, 1 litre",2026-02-01,2026,2,Dollars,3.16,Canada,3.267973856209161
